"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery"
"be99e297-7498-4077-8be5-cc6cec777e52","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 21:19","20.8","20.8° C","67"
"d5a24689-9e1f-40ae-9136-df73159301f6","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 21:09","20.9","20.9° C","77"
"5c3982a8-41e3-4089-b2ff-b0f9609236fe","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 20:59","21","21° C","87"
"8fd1bf9e-0b3a-4ff6-85ec-bc183b2bedc9","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 20:49","21","21° C","100"
"94ec1745-bf0f-4e9f-a99b-184ea72e8068","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 20:39","21.2","21.2° C","100"
"acb8ee79-ec62-4870-964b-4bac324e2369","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 20:29","21.3","21.3° C","73"
"ba51a35d-afb6-403b-90cd-5c8a4f9f5ace","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 20:19","21.3","21.3° C","83"
"118b3448-44b0-413b-b50f-f3b623026474","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 20:09","21.5","21.5° C","93"
"7b0c251c-ca23-4116-867d-3c27628ba1bc","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 19:59","21.5","21.5° C","100"
"baf430f7-957c-4088-8dad-fb5f3be0a0ae","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 19:49","21.6","21.6° C","100"
"352bb774-24f5-47c9-8608-00597fc761b5","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 19:39","21.6","21.6° C","87"
"72952e63-c299-4c47-80bb-a42a4dbae31c","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 19:29","21.7","21.7° C","97"
"ec1cb322-2b20-4caa-89ba-dc6e997d60bf","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 19:19","21.7","21.7° C","100"
"acbe2949-fb10-4f42-92f1-4adc31bfdd7e","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 19:09","21.8","21.8° C","73"
"a9e745b6-a041-4b26-a23d-1e5bd3c43781","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 18:59","21.8","21.8° C","83"
"5b50840e-cf5f-43a8-ac84-03525b264523","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 18:49","21.8","21.8° C","93"
"e85efa5c-0655-4138-8c1a-25cde428135c","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 18:39","21.8","21.8° C","100"
"9887664b-7900-4b41-9e3f-c2a37a33f0de","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 18:29","21.9","21.9° C","100"
"06be466a-1948-4840-bbdb-2b829e59c424","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 18:19","21.9","21.9° C","77"
"38ed1df5-c2a2-40b3-a496-87825be7f4be","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 18:09","21.9","21.9° C","87"
"361de3ce-685d-4be5-8e4f-d80cdeb4be2d","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 17:59","22","22° C","100"
"41674355-41d1-439f-aa23-c36a00806d5f","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 17:49","22","22° C","100"
"09f99b20-a0bf-4c90-b953-21aacd2a890d","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 17:39","22","22° C","70"
"fcf41a87-276c-4aad-8642-d78b43ef0370","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 17:29","22.1","22.1° C","80"
"dd594064-4569-44d7-904a-4589fe9a0345","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 17:19","22","22° C","93"
"e76f0ac6-4a0e-49b1-b395-2ffb0d7ae1d7","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 17:09","22.1","22.1° C","100"
"ac902afc-67d7-4ab2-a892-7da2967f2fda","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 16:59","22.1","22.1° C","100"
"0101b72c-13a2-4f1f-9e0a-54170b6eb44b","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 16:49","22","22° C","73"
"b69d5264-abfd-4132-952a-06cb8ad5604d","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 16:39","21.9","21.9° C","87"
"148d60b3-f8d5-4ec6-bb90-2ea04b4de140","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 16:29","21.9","21.9° C","97"
"92abb693-099a-4f50-ba02-1ad7eca988b1","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 16:19","21.8","21.8° C","100"
"13437b42-aa95-4b2d-99b9-97cfaef1d48f","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 16:09","21.9","21.9° C","100"
"0f09f1dc-de6d-4c2f-9ba1-6d325094f7bb","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 15:59","21.7","21.7° C","77"
"9066ff1b-c5a2-4a50-a799-d030b2eb1112","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 15:49","21.7","21.7° C","87"
"78892f59-8c48-4272-90f1-6e3f3f702764","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 15:39","21.7","21.7° C","97"
"3332cd32-04cc-4896-b044-788cdbca7de2","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 15:29","21.5","21.5° C","100"
"61874cea-64e6-4ff5-b356-8e2c72daf62d","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 15:19","21.5","21.5° C","70"
"adf5e951-6df3-4765-b804-1dbe7bb1529c","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 15:09","21.4","21.4° C","80"
"a32d61eb-634b-4874-ba90-a87090dc3a12","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 14:59","21.3","21.3° C","90"
"56b4ea5d-8fe4-4bec-9a2a-f87952447b77","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 14:49","21.2","21.2° C","100"
"e4280abb-d985-425f-a7a7-9d7faece3337","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 14:39","21.1","21.1° C","100"
"1474d22d-70b9-4b62-88a2-a2735e5127ae","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 14:29","21.1","21.1° C","100"
"9aaa612d-566a-432e-842c-347ce5d61354","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 14:19","21","21° C","73"
"bf7d3a97-f30f-47d9-956d-5340bf2d64f3","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 14:09","20.9","20.9° C","83"
"185bb87c-4bc6-48e9-be75-507b3ec7f40f","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 13:59","20.8","20.8° C","93"
"295a64fc-94da-4f8a-a0e2-4ed7c85e5751","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 13:49","20.7","20.7° C","100"
"b66dbf13-1ad7-4004-b46f-d723065e6e9e","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 13:39","20.7","20.7° C","63"
"cb10f67c-9b4b-4a32-b5eb-040bc8d5408c","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 13:29","20.6","20.6° C","77"
"fcc779b1-2e21-471f-b9be-62b357da663b","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 13:19","20.5","20.5° C","87"
"e494bc09-1768-4c1f-abcc-f9c821b06b37","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 13:09","20.4","20.4° C","93"
"7c8d853e-b632-4296-8d56-95832f7907e5","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 12:59","20.4","20.4° C","100"
"201d77f6-e8ea-424d-a3c0-722721db2350","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 12:49","20.2","20.2° C","67"
"2cc8d682-c227-40d8-ad27-9dd1de4d2697","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 12:39","20.1","20.1° C","77"
"d2951744-b71d-4d88-854d-36c812d4a368","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 12:29","20","20° C","87"
"29e18147-b90c-40eb-b275-4143bf625399","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 12:19","20","20° C","93"
"d11edce7-1fec-4d13-8f9d-d568971b5f6f","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 12:09","19.9","19.9° C","60"
"f7267369-6511-4ff0-861d-d9abd2849858","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 11:59","19.8","19.8° C","70"
"eed84279-5bfd-47f7-b5e5-f9d7a5679b2f","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 11:49","19.8","19.8° C","80"
"322a0226-a997-450d-9cc6-3b14eda1fa5c","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 11:39","19.7","19.7° C","90"
"0475e305-b04f-4ddf-a231-0b0cb71a9096","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 11:29","19.6","19.6° C","97"
"4c679475-1593-44ed-9b0c-76729d247441","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 11:19","19.5","19.5° C","63"
"d4a2f08c-ac9f-493c-938d-b3bd385d4561","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 11:09","19.5","19.5° C","73"
"af16af00-aa87-4ad2-9f50-c234166d07fb","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 10:59","19.4","19.4° C","83"
"8c5170b2-7516-4d47-81f8-df6772e3b764","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 10:49","19.4","19.4° C","90"
"515d4067-1cb3-42ff-b327-3b752ad180a2","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 10:39","19.3","19.3° C","100"
"af5d1ef1-7233-47c4-bdf6-f3de2c766c7e","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 10:29","19.2","19.2° C","63"
"3d85c689-3e37-421f-9788-9be274f5acb7","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 10:19","19.1","19.1° C","73"
"d52eb5a1-bb99-483a-9293-46e562d331fa","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 10:09","19.1","19.1° C","83"
"487c5efd-354d-490e-82c3-11f877fe5215","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 09:59","19","19° C","93"
"16c07362-5b5f-4f9a-812b-283eda40d467","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 09:49","18.9","18.9° C","60"
"48917cf7-c6ba-4cc8-b9f6-abac07fdfffb","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 09:39","18.8","18.8° C","67"
"c241a9e9-07be-42fa-b57b-a473a1a8303f","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 09:29","18.7","18.7° C","77"
"0743b57e-a612-41db-b49f-57e24bceeac2","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 09:19","18.7","18.7° C","87"
"71b47782-fe47-479b-9b81-539a0698d966","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 09:09","18.6","18.6° C","93"
"2f1341eb-a8cd-462f-8a38-a395be7b7a15","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 08:59","18.6","18.6° C","60"
"a9d58ef0-8493-4f9b-ab6a-764bacf9bd7f","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 08:49","18.5","18.5° C","70"
"7a0759ad-15b4-47d8-9c8a-405081f710ea","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 08:39","18.4","18.4° C","80"
"d1dffdc6-ee1f-4537-bfec-1b6a4029534a","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 08:29","18.4","18.4° C","90"
"0593f9fb-40d5-4713-9c18-83321bc40246","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 08:19","18.4","18.4° C","53"
"c825e326-5fed-4170-adbf-00e8743f1ac9","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 08:09","18.3","18.3° C","60"
"abc42117-4056-4d7e-9b58-0f1fc8538179","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 07:59","18.3","18.3° C","73"
"1cfe443f-e283-493b-aa44-35b59c1ea317","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 07:49","18.3","18.3° C","83"
"8e72c83d-a418-46e8-a36a-d3b3b19ce022","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 07:39","18.2","18.2° C","90"
"1a38a6f2-bc0a-4991-9c3b-c5e17f0ae230","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 07:29","18.2","18.2° C","57"
"068e268b-ede7-4009-9440-e33e3720f977","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 07:19","18.2","18.2° C","67"
"a146dc06-cf64-4a40-8870-5b36cdfce47b","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 07:09","18.1","18.1° C","67"
"095904c5-8a89-425e-84a8-0a5ac695a7a5","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 06:59","18.2","18.2° C","77"
"05386571-d532-4885-b31d-c58bf9f8c8ca","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 06:49","18.2","18.2° C","87"
"331942e4-4aca-4b13-9b19-4183eca7ac84","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 06:39","18.2","18.2° C","60"
"a7c00e6e-3232-4912-94a6-0d418d61f065","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 06:29","18.2","18.2° C","70"
"72591f3c-fc72-481d-9941-8b5b2ca1f493","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 06:19","18.2","18.2° C","83"
"a82d377f-6db1-4837-a995-431da3cf9e1d","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 06:09","18.2","18.2° C","90"
"fa87e2a4-88f8-4530-87c8-0d3342287935","465936","1 Bodega - Nivel 1 - Temperature - 465936 (3)","05/11/2019 05:59","18.3","18.3° C","57"
