"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery"
"a508a838-2588-4267-8816-84e8e5e5e6c5","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","06/11/2019 02:19","42.35","42.35% @ 19° C","100"
"4dbf4423-0714-4c7d-ba33-0b05e5165ec7","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","06/11/2019 02:09","42.22","42.22% @ 19° C","100"
"99471ecd-a480-4a28-8eb2-ecf491e7f9f1","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","06/11/2019 01:59","42.12","42.12% @ 19° C","100"
"61ca4a6f-aa1d-4f1b-8a08-3aa96fcf8c2d","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","06/11/2019 01:49","42","42% @ 19° C","100"
"01117cee-c60f-4475-bb24-fa5366637a04","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","06/11/2019 01:39","41.91","41.91% @ 19° C","100"
"c1fdc2e0-f288-471b-ade8-80b48d157a20","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","06/11/2019 01:29","41.78","41.78% @ 19.1° C","100"
"d9f0989e-f846-4d66-a71f-8e057a092a41","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","06/11/2019 01:19","41.74","41.74% @ 19.1° C","100"
"7059fe5e-264b-40f5-bb37-c7f8c10ee840","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","06/11/2019 01:09","41.71","41.71% @ 19.1° C","100"
"f9c88925-354a-4672-8f6f-f702e5fb274b","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","06/11/2019 00:59","41.6","41.6% @ 19.2° C","100"
"ffc01aec-bfe1-4ba4-8e6f-e15e97f22d67","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","06/11/2019 00:49","41.43","41.43% @ 19.3° C","100"
"da2be44f-77e0-44dc-a8bd-5be4d0f6e3ed","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","06/11/2019 00:39","41.31","41.31% @ 19.3° C","100"
"32c31cd3-6f8a-4082-975d-71c97653b74c","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","06/11/2019 00:29","41.19","41.19% @ 19.4° C","100"
"e1eb1c6b-7ecb-42d0-a025-df58aefb716a","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","06/11/2019 00:19","41.08","41.08% @ 19.4° C","100"
"0cd2cb8d-f01d-404c-806f-405010deebf0","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","06/11/2019 00:09","40.88","40.88% @ 19.5° C","100"
"84a874d4-f98d-4b29-be5c-319a437fb1c8","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 23:59","40.64","40.64% @ 19.6° C","100"
"c23f8a58-7dbf-41e3-a9d7-6e2991aefeaf","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 23:49","40.46","40.46% @ 19.7° C","100"
"2593742c-ddcd-4432-8d4a-b98e15a51273","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 23:39","40.44","40.44% @ 19.7° C","100"
"14ae5a6e-4de8-4b2e-9430-5f9f775393dc","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 23:29","40.34","40.34% @ 19.7° C","100"
"f2416422-5917-4ee6-a019-ae37edae71fd","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 23:19","40.25","40.25% @ 19.8° C","100"
"c37ae5d3-ff1b-42e2-9a2d-4c445d7a21f5","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 23:09","40.22","40.22% @ 19.8° C","100"
"45624be5-742f-49c0-b625-09b8fb73d687","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 22:59","40.12","40.12% @ 19.9° C","100"
"bceabeec-299f-4b43-b839-9abd3cc08a1b","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 22:49","39.86","39.86% @ 20° C","100"
"d3a50eb1-4e76-4c26-9534-c2c4f82fff7b","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 22:39","39.69","39.69% @ 20.1° C","100"
"2dc52680-0573-4889-a736-440972ad5bef","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 22:29","39.58","39.58% @ 20.1° C","100"
"6004bd94-e14a-48ec-ba19-f966178e75ef","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 22:19","39.41","39.41% @ 20.2° C","100"
"45d7f67d-d97c-4a53-b9d9-e16e97161dad","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 22:09","39.23","39.23% @ 20.2° C","100"
"a24df818-6ac2-48d0-9c91-e3431370ff3d","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 21:59","39.08","39.08% @ 20.3° C","100"
"d0afeff6-15b9-478e-8c95-04e9de8c9fcb","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 21:49","38.95","38.95% @ 20.4° C","100"
"1c7ee79d-ecff-449c-a636-3f6407b5b16d","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 21:39","38.74","38.74% @ 20.5° C","100"
"55c808ca-e5d5-4795-bac9-69bd9765f6f4","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 21:29","38.48","38.48% @ 20.6° C","100"
"a0461100-449b-4b4c-aa51-116fd79ddc54","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 21:19","38.27","38.27% @ 20.7° C","100"
"def02cbe-52cb-46e4-970c-ae0172ac37de","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 21:09","38.1","38.1% @ 20.7° C","100"
"85c0f78b-ac06-4181-ae60-23a06db431e8","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 20:59","37.93","37.93% @ 20.8° C","100"
"93fc58e2-314c-487a-bb46-06ad67e99853","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 20:49","37.69","37.69% @ 20.9° C","100"
"f9fa1363-2eeb-4f26-a76a-495a93023d88","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 20:39","37.47","37.47% @ 21° C","100"
"a811b3e0-44e9-4d4e-9dab-fadd8e1a2a8f","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 20:29","37.27","37.27% @ 21.1° C","100"
"135f7769-922f-477e-8ff1-5a8f09f385fd","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 20:19","37.32","37.32% @ 21.2° C","100"
"e6a22e70-9a74-465e-904c-739292845c33","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 20:09","37.06","37.06% @ 21.3° C","100"
"8a4fe9e8-c03a-4e95-bd4c-afc49e04fb7e","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 19:59","36.61","36.61% @ 21.4° C","100"
"a7042037-9b2e-4714-ba32-f0198d0713aa","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 19:49","36.13","36.13% @ 21.5° C","100"
"c234290c-9b0e-471b-97a2-d6490968d797","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 19:39","35.84","35.84% @ 21.5° C","100"
"d5c3a4eb-c370-4783-b8cd-5f2ed19459fa","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 19:29","35.75","35.75% @ 21.6° C","100"
"33b97c05-428f-4fee-ad27-905b864ae46e","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 19:19","36.54","36.54% @ 21.6° C","100"
"d1c479ee-fe60-445d-95d6-3842150b30ca","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 19:09","36.87","36.87% @ 21.7° C","100"
"c19c1ea0-70f3-41df-8755-a928761ccb67","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 18:59","36.92","36.92% @ 21.7° C","100"
"9a838a3c-447e-4465-9d72-06f930d65a12","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 18:49","36.75","36.75% @ 21.7° C","100"
"6ad00479-0e31-4a25-97d7-25ffab71ab43","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 18:39","36.6","36.6% @ 21.8° C","100"
"53519f19-d6b4-4c57-b1c4-299bbc2f7e95","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 18:29","36.69","36.69% @ 21.8° C","100"
"1cf26ed3-c318-4816-a642-9fa000526f43","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 18:19","36.59","36.59% @ 21.9° C","100"
"201fcb12-19dc-4158-8e72-8b3c51cbfa2d","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 18:09","36.47","36.47% @ 21.9° C","100"
"f65a6106-c50c-41dc-a62b-efd9fd45a5df","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 17:59","36.28","36.28% @ 21.9° C","100"
"66eed626-a88c-4a39-9c03-19fbe4d73db9","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 17:49","36.17","36.17% @ 21.9° C","100"
"90ae3fb8-55e9-41db-9363-8723a8b38bf5","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 17:39","36.02","36.02% @ 21.9° C","100"
"f7b80523-12dc-4903-9ee6-916539cb77f6","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 17:29","36","36% @ 21.9° C","100"
"3424d02e-9ab2-4aa0-b8e6-708ca546e1fb","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 17:19","35.79","35.79% @ 21.9° C","100"
"7d105c8f-4c59-41aa-8ceb-7aeb7f903e61","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 17:09","35.69","35.69% @ 21.9° C","100"
"6ec8914e-930f-43a2-af19-87242e668edb","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 16:59","36.08","36.08% @ 21.9° C","100"
"95256534-f5aa-4cd7-b12a-b5e24b113610","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 16:49","36.48","36.48% @ 21.8° C","100"
"8a21c6d9-cb93-453e-8f95-96eb120d38ea","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 16:39","36.61","36.61% @ 21.8° C","100"
"5fc09ab5-60fc-4d72-a523-afa45d81577b","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 16:29","36.87","36.87% @ 21.7° C","100"
"6e173dc0-1858-4cc7-aee0-08d73cedd516","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 16:19","36.76","36.76% @ 21.7° C","100"
"09b39575-0c77-47e5-bbf8-fd254d6f5127","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 16:09","36.78","36.78% @ 21.6° C","100"
"c4eda19b-44ae-4528-9ad8-88b365abb54c","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 15:59","37.16","37.16% @ 21.5° C","100"
"a276fbbf-1796-4987-bb9a-48dd1ec0361c","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 15:49","38.06","38.06% @ 21.5° C","100"
"aa3e3a11-f3b7-486c-a07e-c02e9291e7bc","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 15:39","39.16","39.16% @ 21.4° C","100"
"5ab41473-102c-4185-bbe7-9629ea33b8b2","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 15:29","40.51","40.51% @ 21.3° C","100"
"c613bd79-4ce0-44a4-8e41-4c8f37c30d4d","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 15:19","40.58","40.58% @ 21.2° C","100"
"cdafb5b4-8974-4814-8557-1f1e214959a9","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 15:09","41.36","41.36% @ 21.2° C","100"
"cc910105-00fa-443a-ad13-c6330fd1811c","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 14:59","41.86","41.86% @ 21.1° C","100"
"413f0684-9760-482f-aed5-0fa7bad74630","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 14:49","41.77","41.77% @ 21.1° C","100"
"f053d5bc-43f4-4462-8bf4-0e37dbbc0380","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 14:39","42.1","42.1% @ 21° C","100"
"81362182-4265-42f5-8fdc-cf1bc6d1183e","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 14:29","42.54","42.54% @ 21° C","100"
"cf6ea2f3-92b9-4bf5-b851-2e07b23e113b","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 14:19","42.84","42.84% @ 20.9° C","100"
"71fd0d67-2983-46b1-ac01-905ca0c95bba","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 14:09","42.97","42.97% @ 20.8° C","100"
"ba75933c-e59f-47c0-aeae-f8968a0cbf18","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 13:59","43.4","43.4% @ 20.8° C","100"
"7d714f35-4d1c-47e2-ac46-e9a53477c991","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 13:49","43.61","43.61% @ 20.7° C","100"
"6294a904-737c-43cc-98ca-1ee1f11eb069","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 13:39","44.05","44.05% @ 20.6° C","100"
"3fc6de5b-425a-4437-acde-572252524284","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 13:29","44.69","44.69% @ 20.5° C","100"
"92947fe9-833a-496a-9d9f-fb4c2c8a2303","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 13:19","45.58","45.58% @ 20.5° C","100"
"4f079208-1d2e-468d-9788-2f7b4d64f1a8","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 13:09","46.33","46.33% @ 20.4° C","100"
"2d728151-a3b4-442c-bbfe-d82ffe033cba","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 12:59","46.92","46.92% @ 20.3° C","100"
"3199e1c3-0c59-4f22-a49f-a749de13201b","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 12:49","47.47","47.47% @ 20.2° C","100"
"47740299-1868-41cc-a70f-ff4c046e215e","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 12:39","47.83","47.83% @ 20.1° C","100"
"9f55071e-b5e2-4527-86f7-5924d7711cdf","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 12:29","48.03","48.03% @ 20° C","100"
"f2ac3928-078a-4f54-85d8-e3199674ced1","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 12:19","48.3","48.3% @ 19.9° C","100"
"7f50799f-7cf2-4637-bc62-86c7155b88b3","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 12:09","48.36","48.36% @ 19.8° C","100"
"7ba73609-628b-4b8f-8b42-c0c730eb349c","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 11:59","48.5","48.5% @ 19.7° C","100"
"3734dcca-ece1-403a-bace-03f5a36bcc73","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 11:49","48.54","48.54% @ 19.7° C","100"
"be883117-620a-4d4d-87eb-d2637c670cab","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 11:39","48.2","48.2% @ 19.6° C","100"
"5c6e82cc-d1a1-4bc2-b070-1197f6cad0d9","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 11:29","48.23","48.23% @ 19.5° C","100"
"5f4614c8-1d78-4fe8-838f-e014f1e202d2","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 11:19","48.51","48.51% @ 19.3° C","100"
"2d348983-8c08-432b-8a50-b9d57078a0a5","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 11:09","48.79","48.79% @ 19.3° C","100"
"fcb8837a-408d-49a3-900e-12541f21e997","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 10:59","49.06","49.06% @ 19.2° C","100"
"c9843826-a1f2-4491-8ccd-229b6655a268","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 10:49","49.63","49.63% @ 19.1° C","100"
"7eb8c556-5325-47f2-a3bc-678f975e8119","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 10:39","49.55","49.55% @ 19° C","100"
"9284ae37-6078-4ee1-9ae9-89f3408119bf","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 10:29","49.78","49.78% @ 18.9° C","100"
"4825c5c1-7ca6-4dd5-a243-2bd499639a62","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 10:19","50.13","50.13% @ 18.7° C","100"
"6897b831-c6bd-4ae8-b75f-5cd7762cda29","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 10:09","50.1","50.1% @ 18.7° C","100"
"53a7582d-e915-43c2-9e0a-289d1307917b","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 09:59","50.33","50.33% @ 18.6° C","100"
"b5bd05c3-63b3-4d5d-bf39-159fb977393e","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 09:49","50.46","50.46% @ 18.5° C","100"
"a333fc3b-3e71-4f7a-a5e8-b31327183516","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 09:39","50.15","50.15% @ 18.4° C","100"
"234b0e80-fcf1-445a-805f-a722eaccede4","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 09:29","50.1","50.1% @ 18.3° C","100"
"33f0e2b9-68d5-4966-8e69-e8ce3b3f6995","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 09:19","50.17","50.17% @ 18.2° C","100"
"5a8970e2-23be-46b8-a373-5f9416e314ff","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 09:09","50.07","50.07% @ 18.1° C","100"
"81a7b874-6c24-4920-80f6-c419b0072bca","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 08:59","50.01","50.01% @ 18.1° C","100"
"b2fa4b04-3632-49db-b806-e7f11b017097","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 08:49","49.95","49.95% @ 18° C","100"
"e31fee55-0fcb-40b4-9f86-cf40cf4bade3","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 08:39","49.9","49.9% @ 17.9° C","100"
"0973641e-e6c3-42e0-a035-6a62deed5861","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 08:29","50.01","50.01% @ 17.8° C","100"
"9e721313-ed86-4b83-bda2-63fce29256c3","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 08:19","49.88","49.88% @ 17.8° C","100"
"655d6b09-c4bf-43cd-b3fb-b9ba90527421","465976","1 Bodega - Nivel 1 - Humidity - 465976 (4)","05/11/2019 08:09","49.85","49.85% @ 17.7° C","100"
