"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery"
"9f3f4b4e-6947-4a46-92e4-53d0270134f9","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 03:25","19.1","19.1° C","100"
"fe259a52-b065-4581-8e5c-cfcf761c6e01","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 03:15","19.2","19.2° C","100"
"774d42f6-3320-4681-bc01-4db794fbf189","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 03:05","19.3","19.3° C","100"
"c81f5b1b-c39b-4cfc-bc4d-b18f19739236","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 02:55","19.3","19.3° C","100"
"bccf72ae-4ad8-4d86-8b95-664e251d3684","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 02:45","19.3","19.3° C","100"
"2f0e4a1b-12e4-4ffa-ba4f-b790904d3491","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 02:35","19.3","19.3° C","100"
"757473b4-0a2d-4ab7-9679-592412e267b1","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 02:25","19.4","19.4° C","100"
"15644ddf-efdb-4298-89b6-b3eb3585fce5","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 02:15","19.4","19.4° C","100"
"f0194fc8-fc9b-4934-97bd-37484ab8714c","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 02:05","19.4","19.4° C","100"
"0622c062-2b17-42a9-9fb5-634d496a0211","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 01:55","19.5","19.5° C","100"
"1b9f9c41-f4b6-465a-a478-1accb8df89d7","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 01:45","19.5","19.5° C","100"
"eb71284c-8114-48fc-adfb-339ceb34625b","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 01:35","19.6","19.6° C","100"
"20fa0805-ae21-4c0c-8297-e503891706d2","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 01:25","19.6","19.6° C","100"
"5cd625f4-f912-441f-bead-c06402269c18","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 01:15","19.6","19.6° C","100"
"955267e6-efa2-405e-abe8-87d638334033","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 01:05","19.7","19.7° C","100"
"4b1ba2cd-de1b-4f31-b71f-5d44d5b9441e","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 00:55","19.7","19.7° C","100"
"efe66474-6601-466f-9826-84873e6c7069","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 00:45","19.8","19.8° C","100"
"7b2a42b6-78e4-4d02-94b2-819109c891c3","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","06/11/2019 00:35","19.8","19.8° C","100"
